comparison_file,instance_id,repo,condition,replication_index,clean_success,degraded_success,clean_fail_to_pass_failed_count,degraded_fail_to_pass_failed_count,clean_pass_to_pass_failed_count,degraded_pass_to_pass_failed_count,target_success_changed,fail_to_pass_failed_count_delta,pass_to_pass_failed_count_delta,clean_files_opened_before_first_edit,degraded_files_opened_before_first_edit,files_opened_before_first_edit_delta,clean_exploration_efficiency,degraded_exploration_efficiency,exploration_efficiency_delta,clean_total_tokens_corrected,degraded_total_tokens_corrected,total_tokens_corrected_delta,clean_input_tokens,degraded_input_tokens,clean_cached_input_tokens,degraded_cached_input_tokens,clean_output_tokens,degraded_output_tokens,clean_changed_file_count,degraded_changed_file_count,changed_file_count_delta,changed_file_overlap_count,clean_only_changed_file_count,degraded_only_changed_file_count,clean_changed_files,degraded_changed_files,clean_opened_files_before_first_edit,degraded_opened_files_before_first_edit,clean_dead_end_file_opens,degraded_dead_end_file_opens,dead_end_file_opens_delta,base_commit,changed_source_files_profile,changed_test_files_profile,overall_status,eligible_conditions,test_signal_level,type_hints_signal_level,type_hints_rationale,annotation_nodes,naming_signal_level,naming_rationale,naming_candidates,comments_signal_level,comments_docstrings_rationale,docstring_count,comment_count,remove_tests_signal_level,decision_summary,profile_missing,clean_success_degraded_failure,clean_failure_degraded_success,baseline_hard,degraded_failed_when_clean_failed,pass_to_pass_damage,fail_to_pass_damage,any_official_damage,token_delta_sign,clean_changed_file_list,degraded_changed_file_list,clean_opened_file_list,degraded_opened_file_list,comparison_path,type_hints_low_signal,type_hints_zero_annotation_surface
django_django-16527_type_hints_rep_1_oracle_comparison.json,django__django-16527,django/django,type_hints,1,True,True,0,0,0,0,False,0,0,6,4,-2,0.3333,0.5,0.1667,678372,408663,-269709,673861,404990,632320,365056,4511,3673,2,6,4,1,1,5,django/contrib/admin/templatetags/admin_modify.py|tests/admin_views/tests.py,django/contrib/admin/templatetags/admin_modify.py|docs/_theme/djangodocs-epub/static/docicons-behindscenes.png|docs/_theme/djangodocs-epub/static/docicons-note.png|docs/_theme/djangodocs-epub/static/docicons-philosophy.png|docs/_theme/djangodocs-epub/static/docicons-warning.png|tests/admin_views/test_templatetags.py,django/contrib/admin/templatetags/admin_modify.py|tests/admin_views/tests.py|tests/admin_views/test_templatetags.py|tests/admin_views/admin.py|tests/admin_views/models.py|django/contrib/admin/options.py,django/contrib/admin/templatetags/admin_modify.py|tests/admin_views/tests.py|tests/admin_views/test_templatetags.py|tests/admin_views/admin.py,4,2,-2,bd366ca2aeffa869b7dbc0b0aa01caea75e6dc31,django/contrib/admin/templatetags/admin_modify.py,tests/admin_views/test_templatetags.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 96 local rename candidates before safety filtering.,96.0,high,Target surface has 7 docstrings and 4 comments.,7.0,4.0,high,Selected as a django/django task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,lower,"['django/contrib/admin/templatetags/admin_modify.py', 'tests/admin_views/tests.py']","['django/contrib/admin/templatetags/admin_modify.py', 'docs/_theme/djangodocs-epub/static/docicons-behindscenes.png', 'docs/_theme/djangodocs-epub/static/docicons-note.png', 'docs/_theme/djangodocs-epub/static/docicons-philosophy.png', 'docs/_theme/djangodocs-epub/static/docicons-warning.png', 'tests/admin_views/test_templatetags.py']","['django/contrib/admin/templatetags/admin_modify.py', 'tests/admin_views/tests.py', 'tests/admin_views/test_templatetags.py', 'tests/admin_views/admin.py', 'tests/admin_views/models.py', 'django/contrib/admin/options.py']","['django/contrib/admin/templatetags/admin_modify.py', 'tests/admin_views/tests.py', 'tests/admin_views/test_templatetags.py', 'tests/admin_views/admin.py']",archive/provenance/dev/active/bootstrap-2026-04-22/django_django-16527_type_hints_rep_1_oracle_comparison.json,True,True
django_django-16631_naming_rep_0_oracle_comparison.json,django__django-16631,django/django,naming,0,True,True,0,0,0,0,False,0,0,6,7,1,0.5,0.4286,-0.0714,659834,457352,-202482,653551,451573,611456,390528,6283,5779,3,7,4,3,0,4,django/contrib/auth/__init__.py|django/contrib/auth/base_user.py|tests/auth_tests/test_basic.py,django/contrib/auth/__init__.py|django/contrib/auth/base_user.py|docs/_theme/djangodocs-epub/static/docicons-behindscenes.png|docs/_theme/djangodocs-epub/static/docicons-note.png|docs/_theme/djangodocs-epub/static/docicons-philosophy.png|docs/_theme/djangodocs-epub/static/docicons-warning.png|tests/auth_tests/test_basic.py,django/contrib/auth/base_user.py|django/contrib/auth/__init__.py|tests/auth_tests/test_basic.py|tests/auth_tests/test_views.py|django/contrib/auth/tokens.py|tests/auth_tests/test_tokens.py,django/contrib/auth/__init__.py|django/contrib/auth/base_user.py|tests/auth_tests/test_basic.py|django/contrib/auth/tokens.py|tests/auth_tests/test_tokens.py|tests/auth_tests/settings.py|tests/auth_tests/test_views.py,3,4,1,9b224579875e30203d079cc2fee83b116d98eb78,django/contrib/auth/__init__.py|django/contrib/auth/base_user.py,tests/auth_tests/test_basic.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 96 local rename candidates before safety filtering.,96.0,high,Target surface has 25 docstrings and 25 comments.,25.0,25.0,high,Selected as a django/django task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,lower,"['django/contrib/auth/__init__.py', 'django/contrib/auth/base_user.py', 'tests/auth_tests/test_basic.py']","['django/contrib/auth/__init__.py', 'django/contrib/auth/base_user.py', 'docs/_theme/djangodocs-epub/static/docicons-behindscenes.png', 'docs/_theme/djangodocs-epub/static/docicons-note.png', 'docs/_theme/djangodocs-epub/static/docicons-philosophy.png', 'docs/_theme/djangodocs-epub/static/docicons-warning.png', 'tests/auth_tests/test_basic.py']","['django/contrib/auth/base_user.py', 'django/contrib/auth/__init__.py', 'tests/auth_tests/test_basic.py', 'tests/auth_tests/test_views.py', 'django/contrib/auth/tokens.py', 'tests/auth_tests/test_tokens.py']","['django/contrib/auth/__init__.py', 'django/contrib/auth/base_user.py', 'tests/auth_tests/test_basic.py', 'django/contrib/auth/tokens.py', 'tests/auth_tests/test_tokens.py', 'tests/auth_tests/settings.py', 'tests/auth_tests/test_views.py']",archive/provenance/dev/active/bootstrap-2026-04-22/django_django-16631_naming_rep_0_oracle_comparison.json,False,False
django_django-16631_comments_docstrings_rep_2_oracle_comparison.json,django__django-16631,django/django,comments_docstrings,2,True,True,0,0,0,0,False,0,0,8,11,3,0.375,0.2727,-0.1023,1447127,1650345,203218,1437922,1641373,1337856,1509248,9205,8972,4,7,3,3,1,4,django/contrib/auth/__init__.py|django/contrib/auth/base_user.py|tests/auth_tests/test_basic.py|tests/auth_tests/test_views.py,django/contrib/auth/__init__.py|django/contrib/auth/base_user.py|docs/_theme/djangodocs-epub/static/docicons-behindscenes.png|docs/_theme/djangodocs-epub/static/docicons-note.png|docs/_theme/djangodocs-epub/static/docicons-philosophy.png|docs/_theme/djangodocs-epub/static/docicons-warning.png|tests/auth_tests/test_basic.py,django/contrib/auth/__init__.py|tests/auth_tests/test_tokens.py|django/contrib/auth/base_user.py|tests/auth_tests/test_views.py|tests/auth_tests/test_basic.py|tests/auth_tests/test_middleware.py|django/utils/crypto.py|tests/auth_tests/test_auth_backends.py,django/contrib/auth/base_user.py|tests/auth_tests/test_basic.py|django/contrib/auth/__init__.py|tests/auth_tests/test_tokens.py|.pilot-venv-py39/bin/python|django/utils/crypto.py|django/contrib/auth/tokens.py|tests/auth_tests/test_middleware.py|django/contrib/sessions/backends/base.py|tests/auth_tests/test_auth_backends.py|tests/auth_tests/test_views.py,5,8,3,9b224579875e30203d079cc2fee83b116d98eb78,django/contrib/auth/__init__.py|django/contrib/auth/base_user.py,tests/auth_tests/test_basic.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 96 local rename candidates before safety filtering.,96.0,high,Target surface has 25 docstrings and 25 comments.,25.0,25.0,high,Selected as a django/django task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,higher,"['django/contrib/auth/__init__.py', 'django/contrib/auth/base_user.py', 'tests/auth_tests/test_basic.py', 'tests/auth_tests/test_views.py']","['django/contrib/auth/__init__.py', 'django/contrib/auth/base_user.py', 'docs/_theme/djangodocs-epub/static/docicons-behindscenes.png', 'docs/_theme/djangodocs-epub/static/docicons-note.png', 'docs/_theme/djangodocs-epub/static/docicons-philosophy.png', 'docs/_theme/djangodocs-epub/static/docicons-warning.png', 'tests/auth_tests/test_basic.py']","['django/contrib/auth/__init__.py', 'tests/auth_tests/test_tokens.py', 'django/contrib/auth/base_user.py', 'tests/auth_tests/test_views.py', 'tests/auth_tests/test_basic.py', 'tests/auth_tests/test_middleware.py', 'django/utils/crypto.py', 'tests/auth_tests/test_auth_backends.py']","['django/contrib/auth/base_user.py', 'tests/auth_tests/test_basic.py', 'django/contrib/auth/__init__.py', 'tests/auth_tests/test_tokens.py', '.pilot-venv-py39/bin/python', 'django/utils/crypto.py', 'django/contrib/auth/tokens.py', 'tests/auth_tests/test_middleware.py', 'django/contrib/sessions/backends/base.py', 'tests/auth_tests/test_auth_backends.py', 'tests/auth_tests/test_views.py']",archive/provenance/dev/active/bootstrap-2026-04-22/django_django-16631_comments_docstrings_rep_2_oracle_comparison.json,False,False
django_django-16631_remove_tests_rep_3_oracle_comparison.json,django__django-16631,django/django,remove_tests,3,True,True,0,0,0,0,False,0,0,8,5,-3,0.375,0.4,0.025,1343031,667058,-675973,1334854,661038,1277696,608896,8177,6020,3,8,5,3,0,5,django/contrib/auth/__init__.py|django/contrib/auth/base_user.py|tests/auth_tests/test_basic.py,django/contrib/auth/__init__.py|django/contrib/auth/base_user.py|docs/_theme/djangodocs-epub/static/docicons-behindscenes.png|docs/_theme/djangodocs-epub/static/docicons-note.png|docs/_theme/djangodocs-epub/static/docicons-philosophy.png|docs/_theme/djangodocs-epub/static/docicons-warning.png|tests/auth_tests/test_auth_backends.py|tests/auth_tests/test_basic.py,django/contrib/auth/__init__.py|tests/auth_tests/test_basic.py|tests/auth_tests/test_views.py|django/contrib/auth/base_user.py|tests/auth_tests/test_tokens.py|django/utils/crypto.py|django/contrib/sessions/backends/base.py|django/contrib/sessions/backends/signed_cookies.py,django/contrib/auth/__init__.py|django/contrib/auth/base_user.py|django/contrib/auth/tokens.py|tests/auth_tests/test_auth_backends.py|tests/auth_tests/test_views.py,5,3,-2,9b224579875e30203d079cc2fee83b116d98eb78,django/contrib/auth/__init__.py|django/contrib/auth/base_user.py,tests/auth_tests/test_basic.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 96 local rename candidates before safety filtering.,96.0,high,Target surface has 25 docstrings and 25 comments.,25.0,25.0,high,Selected as a django/django task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,lower,"['django/contrib/auth/__init__.py', 'django/contrib/auth/base_user.py', 'tests/auth_tests/test_basic.py']","['django/contrib/auth/__init__.py', 'django/contrib/auth/base_user.py', 'docs/_theme/djangodocs-epub/static/docicons-behindscenes.png', 'docs/_theme/djangodocs-epub/static/docicons-note.png', 'docs/_theme/djangodocs-epub/static/docicons-philosophy.png', 'docs/_theme/djangodocs-epub/static/docicons-warning.png', 'tests/auth_tests/test_auth_backends.py', 'tests/auth_tests/test_basic.py']","['django/contrib/auth/__init__.py', 'tests/auth_tests/test_basic.py', 'tests/auth_tests/test_views.py', 'django/contrib/auth/base_user.py', 'tests/auth_tests/test_tokens.py', 'django/utils/crypto.py', 'django/contrib/sessions/backends/base.py', 'django/contrib/sessions/backends/signed_cookies.py']","['django/contrib/auth/__init__.py', 'django/contrib/auth/base_user.py', 'django/contrib/auth/tokens.py', 'tests/auth_tests/test_auth_backends.py', 'tests/auth_tests/test_views.py']",archive/provenance/dev/active/bootstrap-2026-04-22/django_django-16631_remove_tests_rep_3_oracle_comparison.json,False,False
django_django-16631_type_hints_rep_1_oracle_comparison.json,django__django-16631,django/django,type_hints,1,True,True,0,0,0,0,False,0,0,7,8,1,0.4286,0.375,-0.0535999999999999,1319070,1590631,271561,1311300,1583234,1255552,1520512,7770,7397,3,7,4,3,0,4,django/contrib/auth/__init__.py|django/contrib/auth/base_user.py|tests/auth_tests/test_basic.py,django/contrib/auth/__init__.py|django/contrib/auth/base_user.py|docs/_theme/djangodocs-epub/static/docicons-behindscenes.png|docs/_theme/djangodocs-epub/static/docicons-note.png|docs/_theme/djangodocs-epub/static/docicons-philosophy.png|docs/_theme/djangodocs-epub/static/docicons-warning.png|tests/auth_tests/test_basic.py,django/contrib/auth/__init__.py|tests/auth_tests/test_basic.py|tests/auth_tests/test_views.py|django/contrib/auth/base_user.py|tests/auth_tests/test_tokens.py|django/contrib/auth/tokens.py|django/utils/crypto.py,django/contrib/auth/__init__.py|django/contrib/auth/base_user.py|tests/auth_tests/test_basic.py|tests/auth_tests/test_views.py|tests/auth_tests/test_auth_backends.py|django/contrib/auth/tokens.py|django/utils/crypto.py|tests/auth_tests/test_tokens.py,4,5,1,9b224579875e30203d079cc2fee83b116d98eb78,django/contrib/auth/__init__.py|django/contrib/auth/base_user.py,tests/auth_tests/test_basic.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 96 local rename candidates before safety filtering.,96.0,high,Target surface has 25 docstrings and 25 comments.,25.0,25.0,high,Selected as a django/django task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,higher,"['django/contrib/auth/__init__.py', 'django/contrib/auth/base_user.py', 'tests/auth_tests/test_basic.py']","['django/contrib/auth/__init__.py', 'django/contrib/auth/base_user.py', 'docs/_theme/djangodocs-epub/static/docicons-behindscenes.png', 'docs/_theme/djangodocs-epub/static/docicons-note.png', 'docs/_theme/djangodocs-epub/static/docicons-philosophy.png', 'docs/_theme/djangodocs-epub/static/docicons-warning.png', 'tests/auth_tests/test_basic.py']","['django/contrib/auth/__init__.py', 'tests/auth_tests/test_basic.py', 'tests/auth_tests/test_views.py', 'django/contrib/auth/base_user.py', 'tests/auth_tests/test_tokens.py', 'django/contrib/auth/tokens.py', 'django/utils/crypto.py']","['django/contrib/auth/__init__.py', 'django/contrib/auth/base_user.py', 'tests/auth_tests/test_basic.py', 'tests/auth_tests/test_views.py', 'tests/auth_tests/test_auth_backends.py', 'django/contrib/auth/tokens.py', 'django/utils/crypto.py', 'tests/auth_tests/test_tokens.py']",archive/provenance/dev/active/bootstrap-2026-04-22/django_django-16631_type_hints_rep_1_oracle_comparison.json,True,True
psf_requests-1142_naming_rep_0_oracle_comparison.json,psf__requests-1142,psf/requests,naming,0,True,False,0,1,0,0,True,1,0,2,4,2,0.5,0.25,-0.25,384231,549662,165431,380909,545420,304256,488320,3322,4242,2,2,0,2,0,0,requests/models.py|test_requests.py,requests/models.py|test_requests.py,requests/models.py|requests/adapters.py,requests/models.py|requests/api.py|requests/sessions.py|requests/adapters.py,1,3,2,22623bd8c265b78b161542663ee980738441c307,requests/models.py,test_requests.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 217 local rename candidates before safety filtering.,217.0,high,Target surface has 31 docstrings and 62 comments.,31.0,62.0,high,Selected as a psf/requests task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,True,False,False,False,False,True,True,higher,"['requests/models.py', 'test_requests.py']","['requests/models.py', 'test_requests.py']","['requests/models.py', 'requests/adapters.py']","['requests/models.py', 'requests/api.py', 'requests/sessions.py', 'requests/adapters.py']",archive/provenance/dev/active/bootstrap-2026-04-22/psf_requests-1142_naming_rep_0_oracle_comparison.json,False,False
psf_requests-1142_comments_docstrings_rep_2_oracle_comparison.json,psf__requests-1142,psf/requests,comments_docstrings,2,False,False,1,1,0,0,False,0,0,4,4,0,0.25,0.25,0.0,443793,840743,396950,439460,834179,355840,741120,4333,6564,2,2,0,2,0,0,requests/models.py|test_requests.py,requests/models.py|test_requests.py,requests/models.py|.pilot-venv-py39/bin/python|requests/structures.py|requests/auth.py,requests/models.py|requests/utils.py|requests/adapters.py|requests/sessions.py,3,3,0,22623bd8c265b78b161542663ee980738441c307,requests/models.py,test_requests.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 217 local rename candidates before safety filtering.,217.0,high,Target surface has 31 docstrings and 62 comments.,31.0,62.0,high,Selected as a psf/requests task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,True,True,False,False,False,higher,"['requests/models.py', 'test_requests.py']","['requests/models.py', 'test_requests.py']","['requests/models.py', '.pilot-venv-py39/bin/python', 'requests/structures.py', 'requests/auth.py']","['requests/models.py', 'requests/utils.py', 'requests/adapters.py', 'requests/sessions.py']",archive/provenance/dev/active/bootstrap-2026-04-22/psf_requests-1142_comments_docstrings_rep_2_oracle_comparison.json,False,False
psf_requests-1142_remove_tests_rep_3_oracle_comparison.json,psf__requests-1142,psf/requests,remove_tests,3,True,True,0,0,0,0,False,0,0,4,5,1,0.25,0.2,-0.0499999999999999,466700,456428,-10272,461900,452060,432512,378240,4800,4368,2,2,0,2,0,0,requests/models.py|test_requests.py,requests/models.py|test_requests.py,requests/models.py|requests/sessions.py|requests/auth.py|requests/adapters.py,requests/models.py|requests/sessions.py|requests/api.py|requests/compat.py|requests/structures.py,3,4,1,22623bd8c265b78b161542663ee980738441c307,requests/models.py,test_requests.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 217 local rename candidates before safety filtering.,217.0,high,Target surface has 31 docstrings and 62 comments.,31.0,62.0,high,Selected as a psf/requests task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,lower,"['requests/models.py', 'test_requests.py']","['requests/models.py', 'test_requests.py']","['requests/models.py', 'requests/sessions.py', 'requests/auth.py', 'requests/adapters.py']","['requests/models.py', 'requests/sessions.py', 'requests/api.py', 'requests/compat.py', 'requests/structures.py']",archive/provenance/dev/active/bootstrap-2026-04-22/psf_requests-1142_remove_tests_rep_3_oracle_comparison.json,False,False
psf_requests-1142_type_hints_rep_1_oracle_comparison.json,psf__requests-1142,psf/requests,type_hints,1,False,False,1,1,0,0,False,0,0,1,1,0,1.0,1.0,0.0,286357,276143,-10214,282810,272924,237056,229888,3547,3219,2,2,0,2,0,0,requests/models.py|test_requests.py,requests/models.py|test_requests.py,requests/models.py,requests/models.py,0,0,0,22623bd8c265b78b161542663ee980738441c307,requests/models.py,test_requests.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 217 local rename candidates before safety filtering.,217.0,high,Target surface has 31 docstrings and 62 comments.,31.0,62.0,high,Selected as a psf/requests task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,True,True,False,False,False,lower,"['requests/models.py', 'test_requests.py']","['requests/models.py', 'test_requests.py']",['requests/models.py'],['requests/models.py'],archive/provenance/dev/active/bootstrap-2026-04-22/psf_requests-1142_type_hints_rep_1_oracle_comparison.json,True,True
psf_requests-1724_naming_rep_0_oracle_comparison.json,psf__requests-1724,psf/requests,naming,0,True,False,0,0,0,1,True,0,1,5,5,0,0.2,0.2,0.0,391253,561634,170381,387693,558140,353920,502144,3560,3494,2,3,1,2,0,1,requests/models.py|test_requests.py,requests/models.py|requests/sessions.py|test_requests.py,requests/sessions.py|requests/models.py|requests/compat.py|requests/utils.py|.pilot-venv-py39/bin/python,requests/sessions.py|requests/models.py|requests/compat.py|requests/utils.py|.pilot-venv-py39/bin/python,4,4,0,1ba83c47ce7b177efe90d5f51f7760680f72eda0,requests/sessions.py,test_requests.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 317 local rename candidates before safety filtering.,317.0,high,Target surface has 29 docstrings and 90 comments.,29.0,90.0,high,Selected as a psf/requests task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,True,False,False,False,True,False,True,higher,"['requests/models.py', 'test_requests.py']","['requests/models.py', 'requests/sessions.py', 'test_requests.py']","['requests/sessions.py', 'requests/models.py', 'requests/compat.py', 'requests/utils.py', '.pilot-venv-py39/bin/python']","['requests/sessions.py', 'requests/models.py', 'requests/compat.py', 'requests/utils.py', '.pilot-venv-py39/bin/python']",archive/provenance/dev/active/bootstrap-2026-04-22/psf_requests-1724_naming_rep_0_oracle_comparison.json,False,False
psf_requests-1724_comments_docstrings_rep_2_oracle_comparison.json,psf__requests-1724,psf/requests,comments_docstrings,2,True,True,0,0,0,0,False,0,0,4,4,0,0.25,0.25,0.0,321943,619949,298006,318206,614847,295168,558848,3737,5102,2,3,1,2,0,1,requests/models.py|test_requests.py,requests/models.py|requests/sessions.py|test_requests.py,requests/models.py|requests/sessions.py|requests/compat.py|requests/utils.py,requests/sessions.py|requests/models.py|requests/compat.py|requests/utils.py,3,3,0,1ba83c47ce7b177efe90d5f51f7760680f72eda0,requests/sessions.py,test_requests.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 317 local rename candidates before safety filtering.,317.0,high,Target surface has 29 docstrings and 90 comments.,29.0,90.0,high,Selected as a psf/requests task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,higher,"['requests/models.py', 'test_requests.py']","['requests/models.py', 'requests/sessions.py', 'test_requests.py']","['requests/models.py', 'requests/sessions.py', 'requests/compat.py', 'requests/utils.py']","['requests/sessions.py', 'requests/models.py', 'requests/compat.py', 'requests/utils.py']",archive/provenance/dev/active/bootstrap-2026-04-22/psf_requests-1724_comments_docstrings_rep_2_oracle_comparison.json,False,False
psf_requests-1724_remove_tests_rep_3_oracle_comparison.json,psf__requests-1724,psf/requests,remove_tests,3,True,True,0,0,0,0,False,0,0,4,5,1,0.25,0.2,-0.0499999999999999,452095,242027,-210068,447789,238931,340352,204800,4306,3096,2,2,0,2,0,0,requests/models.py|test_requests.py,requests/models.py|test_requests.py,requests/sessions.py|requests/compat.py|requests/models.py|requests/utils.py,requests/models.py|requests/sessions.py|requests/compat.py|.pilot-venv-py39/bin/python|requests/utils.py,3,4,1,1ba83c47ce7b177efe90d5f51f7760680f72eda0,requests/sessions.py,test_requests.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 317 local rename candidates before safety filtering.,317.0,high,Target surface has 29 docstrings and 90 comments.,29.0,90.0,high,Selected as a psf/requests task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,lower,"['requests/models.py', 'test_requests.py']","['requests/models.py', 'test_requests.py']","['requests/sessions.py', 'requests/compat.py', 'requests/models.py', 'requests/utils.py']","['requests/models.py', 'requests/sessions.py', 'requests/compat.py', '.pilot-venv-py39/bin/python', 'requests/utils.py']",archive/provenance/dev/active/bootstrap-2026-04-22/psf_requests-1724_remove_tests_rep_3_oracle_comparison.json,False,False
psf_requests-1724_type_hints_rep_1_oracle_comparison.json,psf__requests-1724,psf/requests,type_hints,1,True,True,0,0,0,0,False,0,0,4,5,1,0.25,0.2,-0.0499999999999999,382645,401869,19224,378845,398120,332416,360960,3800,3749,2,2,0,2,0,0,requests/models.py|test_requests.py,requests/models.py|test_requests.py,requests/sessions.py|requests/models.py|requests/compat.py|requests/utils.py,requests/models.py|requests/sessions.py|requests/utils.py|requests/compat.py|.pilot-venv-py39/bin/python,3,4,1,1ba83c47ce7b177efe90d5f51f7760680f72eda0,requests/sessions.py,test_requests.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 317 local rename candidates before safety filtering.,317.0,high,Target surface has 29 docstrings and 90 comments.,29.0,90.0,high,Selected as a psf/requests task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,higher,"['requests/models.py', 'test_requests.py']","['requests/models.py', 'test_requests.py']","['requests/sessions.py', 'requests/models.py', 'requests/compat.py', 'requests/utils.py']","['requests/models.py', 'requests/sessions.py', 'requests/utils.py', 'requests/compat.py', '.pilot-venv-py39/bin/python']",archive/provenance/dev/active/bootstrap-2026-04-22/psf_requests-1724_type_hints_rep_1_oracle_comparison.json,True,True
psf_requests-1921_naming_rep_0_oracle_comparison.json,psf__requests-1921,psf/requests,naming,0,True,False,0,1,0,4,True,1,4,3,3,0,0.3333,0.3333,0.0,397218,484799,87581,393855,480879,360192,437248,3363,3920,2,2,0,2,0,0,requests/sessions.py|test_requests.py,requests/sessions.py|test_requests.py,requests/sessions.py|requests/models.py|requests/structures.py,requests/sessions.py|requests/models.py|requests/api.py,2,2,0,3c88e520da24ae6f736929a750876e7654accc3d,requests/sessions.py,test_requests.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 396 local rename candidates before safety filtering.,396.0,high,Target surface has 41 docstrings and 98 comments.,41.0,98.0,high,Selected as a psf/requests task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,True,False,False,False,True,True,True,higher,"['requests/sessions.py', 'test_requests.py']","['requests/sessions.py', 'test_requests.py']","['requests/sessions.py', 'requests/models.py', 'requests/structures.py']","['requests/sessions.py', 'requests/models.py', 'requests/api.py']",archive/provenance/dev/active/bootstrap-2026-04-22/psf_requests-1921_naming_rep_0_oracle_comparison.json,False,False
psf_requests-1921_comments_docstrings_rep_2_oracle_comparison.json,psf__requests-1921,psf/requests,comments_docstrings,2,True,True,0,0,0,0,False,0,0,1,2,1,1.0,0.5,-0.5,537503,442013,-95490,533441,438001,470144,382592,4062,4012,2,2,0,2,0,0,requests/sessions.py|test_requests.py,requests/sessions.py|test_requests.py,requests/sessions.py,requests/sessions.py|requests/models.py,0,1,1,3c88e520da24ae6f736929a750876e7654accc3d,requests/sessions.py,test_requests.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 396 local rename candidates before safety filtering.,396.0,high,Target surface has 41 docstrings and 98 comments.,41.0,98.0,high,Selected as a psf/requests task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,lower,"['requests/sessions.py', 'test_requests.py']","['requests/sessions.py', 'test_requests.py']",['requests/sessions.py'],"['requests/sessions.py', 'requests/models.py']",archive/provenance/dev/active/bootstrap-2026-04-22/psf_requests-1921_comments_docstrings_rep_2_oracle_comparison.json,False,False
psf_requests-1921_remove_tests_rep_3_oracle_comparison.json,psf__requests-1921,psf/requests,remove_tests,3,True,True,0,0,0,0,False,0,0,2,2,0,0.5,0.5,0.0,714487,248814,-465673,708751,245824,667392,226304,5736,2990,2,2,0,2,0,0,requests/sessions.py|test_requests.py,requests/sessions.py|test_requests.py,requests/sessions.py|requests/structures.py,requests/sessions.py|requests/structures.py,1,1,0,3c88e520da24ae6f736929a750876e7654accc3d,requests/sessions.py,test_requests.py,GO,type_hints|naming|comments_docstrings|remove_tests,high,low,Target surface has 0 annotation nodes.,0.0,high,Target surface has 396 local rename candidates before safety filtering.,396.0,high,Target surface has 41 docstrings and 98 comments.,41.0,98.0,high,Selected as a psf/requests task for the next Phase 1 repo after signal screening and successful host-local gold preflight.,,False,False,False,False,False,False,False,lower,"['requests/sessions.py', 'test_requests.py']","['requests/sessions.py', 'test_requests.py']","['requests/sessions.py', 'requests/structures.py']","['requests/sessions.py', 'requests/structures.py']",archive/provenance/dev/active/bootstrap-2026-04-22/psf_requests-1921_remove_tests_rep_3_oracle_comparison.json,False,False
